0.67927078684	600
time	pressure	humidity	temperature
150.811024992	1008.47753906	42.1028862	30.6707515717
150.811024992	1008.47924805	42.1028862	30.6707515717
150.811024992	1008.47924805	42.1028862	30.6707515717
150.811024992	1008.47924805	42.1028862	30.6707515717
150.811024993	1008.47924805	42.1028862	30.6707515717
150.811024993	1008.47924805	42.1028862	30.6707515717
150.811024993	1008.47924805	42.1028862	30.6707515717
150.811024993	1008.47924805	42.1028862	30.6707515717
150.811024994	1008.47924805	42.1028862	30.6707515717
150.811024994	1008.47924805	42.1028862	30.6707515717
150.811024994	1008.47924805	42.1028862	30.6707515717
150.811024994	1008.47924805	42.1028862	30.6707515717
150.811024994	1008.47924805	42.1028862	30.6707515717
150.811024995	1008.47924805	42.1028862	30.6707515717
150.811024995	1008.47924805	42.1028862	30.6707515717
150.811024995	1008.47924805	42.1028862	30.6707515717
150.811024995	1008.47924805	42.1028862	30.7241821289
150.811024996	1008.47924805	42.5961837769	30.7241821289
150.811024996	1008.4777832	42.5961837769	30.7241821289
150.811024996	1008.4777832	42.5961837769	30.7241821289
150.811024997	1008.4777832	42.5961837769	30.7241821289
150.811024997	1008.4777832	42.5961837769	30.7241821289
150.811024997	1008.4777832	42.5961837769	30.7241821289
150.811024997	1008.4777832	42.5961837769	30.7241821289
150.811024997	1008.4777832	42.5961837769	30.7241821289
150.811024998	1008.4777832	42.5961837769	30.7241821289
150.811024998	1008.4777832	42.5961837769	30.7241821289
150.811024998	1008.4777832	42.5961837769	30.7241821289
150.811024998	1008.4777832	42.5961837769	30.7241821289
150.811024999	1008.4777832	42.5961837769	30.7241821289
150.811024999	1008.4777832	42.5961837769	30.7241821289
150.811024999	1008.4777832	42.5961837769	30.7241821289
150.811024999	1008.4777832	42.5961837769	30.7241821289
150.811024999	1008.4777832	42.5961837769	30.7241821289
150.811025	1008.4777832	42.5961837769	30.7241821289
150.811025	1008.47680664	42.5961837769	30.7241821289
150.811025	1008.47680664	42.5961837769	30.7241821289
150.811025001	1008.47680664	42.5961837769	30.7241821289
150.811025001	1008.47680664	42.5961837769	30.7241821289
150.811025001	1008.47680664	42.5961837769	30.7241821289
150.811025001	1008.47680664	42.5961837769	30.7241821289
150.811025001	1008.47680664	42.5961837769	30.7241821289
150.811025002	1008.47680664	42.5961837769	30.7241821289
150.811025002	1008.47680664	42.5961837769	30.7241821289
150.811025002	1008.47680664	42.5961837769	30.7241821289
150.811025002	1008.47680664	42.5961837769	30.7241821289
150.811025003	1008.47680664	42.5961837769	30.7241821289
150.811025003	1008.47680664	42.5961837769	30.7241821289
150.811025003	1008.47680664	42.5961837769	30.7241821289
150.811025003	1008.47680664	42.5961837769	30.7776145935
150.811025004	1008.47680664	40.7275352478	30.7776145935
150.811025004	1008.47680664	40.7275352478	30.7776145935
150.811025004	1008.47753906	40.7275352478	30.7776145935
150.811025004	1008.47753906	40.7275352478	30.7776145935
150.811025005	1008.47753906	40.7275352478	30.7776145935
150.811025005	1008.47753906	40.7275352478	30.7776145935
150.811025005	1008.47753906	40.7275352478	30.7776145935
150.811025005	1008.47753906	40.7275352478	30.7776145935
150.811025006	1008.47753906	40.7275352478	30.7776145935
150.811025006	1008.47753906	40.7275352478	30.7776145935
150.811025006	1008.47753906	40.7275352478	30.7776145935
150.811025006	1008.47753906	40.7275352478	30.7776145935
150.811025006	1008.47753906	40.7275352478	30.7776145935
150.811025007	1008.47753906	40.7275352478	30.7776145935
150.811025007	1008.47753906	40.7275352478	30.7776145935
150.811025007	1008.47753906	40.7275352478	30.7776145935
150.811025007	1008.47753906	40.7275352478	30.7776145935
150.811025008	1008.47753906	40.7275352478	30.7776145935
150.811025008	1008.47753906	40.7275352478	30.7776145935
150.811025008	1008.47753906	40.7275352478	30.7776145935
150.811025008	1008.47460938	40.7275352478	30.7776145935
150.811025009	1008.47460938	40.7275352478	30.7776145935
150.811025009	1008.47460938	40.7275352478	30.7776145935
150.811025009	1008.47460938	40.7275352478	30.7776145935
150.811025009	1008.47460938	40.7275352478	30.7776145935
150.81102501	1008.47460938	40.7275352478	30.7776145935
150.81102501	1008.47460938	40.7275352478	30.7776145935
150.81102501	1008.47460938	40.7275352478	30.7776145935
150.81102501	1008.47460938	40.7275352478	30.7776145935
150.81102501	1008.47460938	40.7275352478	30.7776145935
150.811025011	1008.47460938	40.7275352478	30.7776145935
150.811025011	1008.47460938	40.7275352478	30.7776145935
150.811025011	1008.47460938	40.7275352478	30.7063713074
150.811025011	1008.47460938	40.6066627502	30.7063713074
150.811025012	1008.47460938	40.6066627502	30.7063713074
150.811025012	1008.47460938	40.6066627502	30.7063713074
150.811025012	1008.47460938	40.6066627502	30.7063713074
150.811025012	1008.47558594	40.6066627502	30.7063713074
150.811025013	1008.47558594	40.6066627502	30.7063713074
150.811025013	1008.47558594	40.6066627502	30.7063713074
150.811025013	1008.47558594	40.6066627502	30.7063713074
150.811025013	1008.47558594	40.6066627502	30.7063713074
150.811025014	1008.47558594	40.6066627502	30.7063713074
150.811025014	1008.47558594	40.6066627502	30.7063713074
150.811025014	1008.47558594	40.6066627502	30.7063713074
150.811025014	1008.47558594	40.6066627502	30.7063713074
150.811025015	1008.47558594	40.6066627502	30.7063713074
150.811025015	1008.47558594	40.6066627502	30.7063713074
150.811025015	1008.47558594	40.6066627502	30.7063713074
150.811025015	1008.47558594	40.6066627502	30.7063713074
150.811025015	1008.47558594	40.6066627502	30.7063713074
150.811025016	1008.47558594	40.6066627502	30.7063713074
150.811025016	1008.47558594	40.6066627502	30.7063713074
150.811025016	1008.47558594	40.6066627502	30.7063713074
150.811025016	1008.4831543	40.6066627502	30.7063713074
150.811025017	1008.4831543	40.6066627502	30.7063713074
150.811025017	1008.4831543	40.6066627502	30.7063713074
150.811025017	1008.4831543	40.6066627502	30.7063713074
150.811025017	1008.4831543	40.6066627502	30.7063713074
150.811025018	1008.4831543	40.6066627502	30.7063713074
150.811025018	1008.4831543	40.6066627502	30.7063713074
150.811025018	1008.4831543	40.6066627502	30.7063713074
150.811025018	1008.4831543	40.6066627502	30.7063713074
150.811025018	1008.4831543	40.6066627502	30.7063713074
150.811025019	1008.4831543	40.6066627502	30.7063713074
150.811025019	1008.4831543	40.6066627502	30.7063713074
150.811025019	1008.4831543	41.0117530823	30.7063713074
150.81102502	1008.4831543	41.0117530823	30.7063713074
150.81102502	1008.4831543	41.0117530823	30.7063713074
150.81102502	1008.4831543	41.0117530823	30.7063713074
150.81102502	1008.4831543	41.0117530823	30.7063713074
150.81102502	1008.48266602	41.0117530823	30.7063713074
150.811025021	1008.48266602	41.0117530823	30.7063713074
150.811025021	1008.48266602	41.0117530823	30.7063713074
150.811025021	1008.48266602	41.0117530823	30.7063713074
150.811025022	1008.48266602	41.0117530823	30.7063713074
150.811025022	1008.48266602	41.0117530823	30.7063713074
150.811025022	1008.48266602	41.0117530823	30.7063713074
150.811025022	1008.48266602	41.0117530823	30.7063713074
150.811025022	1008.48266602	41.0117530823	30.7063713074
150.811025023	1008.48266602	41.0117530823	30.7063713074
150.811025023	1008.48266602	41.0117530823	30.7063713074
150.811025023	1008.48266602	41.0117530823	30.7063713074
150.811025023	1008.48266602	41.0117530823	30.7063713074
150.811025024	1008.48266602	41.0117530823	30.7063713074
150.811025024	1008.48266602	41.0117530823	30.7063713074
150.811025024	1008.48266602	41.0117530823	30.7063713074
150.811025024	1008.48266602	41.0117530823	30.7063713074
150.811025024	1008.48266602	41.0117530823	30.7063713074
150.811025025	1008.48291016	41.0117530823	30.7063713074
150.811025025	1008.48291016	41.0117530823	30.7063713074
150.811025025	1008.48291016	41.0117530823	30.7063713074
150.811025025	1008.48291016	41.0117530823	30.7063713074
150.811025026	1008.48291016	41.0117530823	30.7063713074
150.811025026	1008.48291016	41.0117530823	30.7063713074
150.811025026	1008.48291016	41.0117530823	30.7063713074
150.811025026	1008.48291016	41.0117530823	30.7063713074
150.811025027	1008.48291016	41.0117530823	30.6351299286
150.811025027	1008.48291016	41.0117530823	30.6351299286
150.811025027	1008.48291016	41.0117530823	30.6351299286
150.811025027	1008.48291016	41.0117530823	30.6351299286
150.811025028	1008.48291016	41.0117530823	30.6351299286
150.811025028	1008.48291016	41.0117530823	30.6351299286
150.811025028	1008.48291016	41.0117530823	30.6351299286
150.811025028	1008.48291016	41.0117530823	30.6351299286
150.811025029	1008.48291016	41.0117530823	30.6351299286
150.811025029	1008.48583984	41.0117530823	30.6351299286
150.811025029	1008.48583984	41.0117530823	30.6351299286
150.811025029	1008.48583984	41.0117530823	30.6351299286
150.81102503	1008.48583984	41.0117530823	30.6351299286
150.81102503	1008.48583984	41.0117530823	30.6351299286
150.81102503	1008.48583984	41.0117530823	30.6351299286
150.81102503	1008.48583984	41.0117530823	30.6351299286
150.811025031	1008.48583984	41.0117530823	30.6351299286
150.811025031	1008.48583984	41.0117530823	30.6351299286
150.811025031	1008.48583984	41.0117530823	30.6351299286
150.811025031	1008.48583984	41.0117530823	30.6351299286
150.811025031	1008.48583984	41.0117530823	30.6351299286
150.811025032	1008.48583984	41.0117530823	30.6351299286
150.811025032	1008.48583984	41.0117530823	30.6351299286
150.811025032	1008.48583984	41.0117530823	30.6351299286
150.811025032	1008.48583984	41.0117530823	30.6351299286
150.811025033	1008.48583984	41.0117530823	30.6351299286
150.811025033	1008.48583984	41.0117530823	30.6351299286
150.811025033	1008.49169922	41.0117530823	30.6351299286
150.811025033	1008.49169922	41.0117530823	30.6351299286
150.811025034	1008.49169922	41.0117530823	30.6351299286
150.811025034	1008.49169922	41.0117530823	30.6351299286
150.811025034	1008.49169922	41.0117530823	30.6351299286
150.811025034	1008.49169922	41.0117530823	30.6351299286
150.811025034	1008.49169922	41.0117530823	30.7419929504
150.811025035	1008.49169922	42.9686050415	30.7419929504
150.811025035	1008.49169922	42.9686050415	30.7419929504
150.811025035	1008.49169922	42.9686050415	30.7419929504
150.811025036	1008.49169922	42.9686050415	30.7419929504
150.811025036	1008.49169922	42.9686050415	30.7419929504
150.811025036	1008.49169922	42.9686050415	30.7419929504
150.811025036	1008.49169922	42.9686050415	30.7419929504
150.811025036	1008.49169922	42.9686050415	30.7419929504
150.811025037	1008.49169922	42.9686050415	30.7419929504
150.811025037	1008.49462891	42.9686050415	30.7419929504
150.811025037	1008.49462891	42.9686050415	30.7419929504
150.811025037	1008.49462891	42.9686050415	30.7419929504
150.811025038	1008.49462891	42.9686050415	30.7419929504
150.811025038	1008.49462891	42.9686050415	30.7419929504
150.811025038	1008.49462891	42.9686050415	30.7419929504
150.811025038	1008.49462891	42.9686050415	30.7419929504
150.811025763	1009.31518555	39.5148086548	30.9806785583
150.811025765	1009.31323242	39.5148086548	30.9806785583
150.811025765	1009.31323242	39.5148086548	30.9806785583
150.811025765	1009.31323242	39.5148086548	30.9806785583
150.811025765	1009.31323242	39.5148086548	30.9806785583
150.811025765	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025766	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025767	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025768	1009.31323242	39.5148086548	30.9806785583
150.811025769	1009.31323242	39.5148086548	30.9806785583
150.811025769	1009.31323242	39.5148086548	30.9806785583
150.811025769	1009.31323242	39.5148086548	30.9806785583
150.811025769	1009.31323242	39.5148086548	30.9806785583
150.811025769	1009.31323242	39.5148086548	30.9806785583
150.811025769	1009.31323242	39.5148086548	30.9806785583
150.81102577	1009.31323242	39.5148086548	31.0173034668
150.81102577	1009.31323242	39.5605316162	31.0173034668
150.81102577	1009.31323242	39.5605316162	31.0173034668
150.81102577	1009.31323242	39.5605316162	31.0173034668
150.81102577	1009.31323242	39.5605316162	31.0173034668
150.81102577	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025771	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025772	1009.31323242	39.5605316162	31.0173034668
150.811025773	1009.31323242	39.5605316162	31.0173034668
150.811025773	1009.31323242	39.5605316162	31.0173034668
150.811025773	1009.31542969	39.5605316162	31.0173034668
150.811025773	1009.31542969	39.5605316162	31.0173034668
150.811025773	1009.31542969	39.5605316162	31.0173034668
150.811025773	1009.31542969	39.5605316162	31.0173034668
150.811025773	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025774	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025775	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025776	1009.31542969	39.5605316162	31.0173034668
150.811025777	1009.31542969	39.5605316162	31.0173034668
150.811025777	1009.31542969	39.5605316162	31.0173034668
150.811025777	1009.32080078	39.5605316162	31.0173034668
150.811025777	1009.32080078	39.5605316162	31.0173034668
150.811025777	1009.32080078	39.5605316162	31.0173034668
150.811025777	1009.32080078	39.5605316162	31.0173034668
150.811025778	1009.32080078	39.5605316162	30.9440517426
150.811025778	1009.32080078	39.5605316162	30.9440517426
150.811025778	1009.32080078	38.3189544678	30.9440517426
150.811025778	1009.32080078	38.3189544678	30.9440517426
150.811025778	1009.32080078	38.3189544678	30.9440517426
150.811025778	1009.32080078	38.3189544678	30.9440517426
150.811025778	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.811025779	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.81102578	1009.32080078	38.3189544678	30.9440517426
150.811025781	1009.32080078	38.3189544678	30.9440517426
150.811025781	1009.32080078	38.3189544678	30.9440517426
150.811025781	1009.32080078	38.3189544678	30.9440517426
150.811025781	1009.31567383	38.3189544678	30.9440517426
150.811025781	1009.31567383	38.3189544678	30.9440517426
150.811025781	1009.31567383	38.3189544678	30.9440517426
150.811025781	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025782	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025783	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025784	1009.31567383	38.3189544678	30.9440517426
150.811025785	1009.31567383	38.3189544678	30.9440517426
150.811025785	1009.31567383	38.3189544678	30.9440517426
150.811025785	1009.31567383	38.3189544678	30.9440517426
150.811025785	1009.31616211	38.3189544678	30.9440517426
150.811025785	1009.31616211	38.3189544678	30.9440517426
150.811025785	1009.31616211	38.3189544678	30.9440517426
150.811025785	1009.31616211	38.3189544678	30.9440517426
150.811025786	1009.31616211	38.3189544678	30.9989929199
150.811025786	1009.31616211	38.3189544678	30.9989929199
150.811025786	1009.31616211	37.9179916382	30.9989929199
150.811025786	1009.31616211	37.9179916382	30.9989929199
150.811025786	1009.31616211	37.9179916382	30.9989929199
150.811025786	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025787	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025788	1009.31616211	37.9179916382	30.9989929199
150.811025789	1009.31616211	37.9179916382	30.9989929199
150.811025789	1009.31616211	37.9179916382	30.9989929199
150.811025789	1009.31616211	37.9179916382	30.9989929199
150.811025789	1009.31787109	37.9179916382	30.9989929199
150.811025789	1009.31787109	37.9179916382	30.9989929199
150.811025789	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.81102579	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025791	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025792	1009.31787109	37.9179916382	30.9989929199
150.811025793	1009.31787109	37.9179916382	30.9989929199
150.811025793	1009.31787109	37.9179916382	30.9989929199
150.811025793	1009.31787109	37.9179916382	30.9989929199
150.811025793	1009.31787109	37.9179916382	30.9989929199
150.811025793	1009.31567383	37.9179916382	30.9989929199
150.811025793	1009.31567383	37.9179916382	30.9989929199
150.811025793	1009.31567383	37.9179916382	30.9989929199
150.811025794	1009.31567383	37.9179916382	30.9989929199
150.811025794	1009.31567383	37.9179916382	30.9806785583
150.811025794	1009.31567383	38.5757141113	30.9806785583
150.811025794	1009.31567383	38.5757141113	30.9806785583
150.811025794	1009.31567383	38.5757141113	30.9806785583
150.811025794	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025795	1009.31567383	38.5757141113	30.9806785583
150.811025796	1009.31567383	38.5757141113	30.9806785583
150.811025796	1009.31567383	38.5757141113	30.9806785583
